ISOCode,Year,GDP
BFA,2011,"12,080,295,978.00"
BFA,2012,"12,561,015,157.00"
BFA,2013,"13,444,300,486.00"
BFA,2014,"13,943,016,077.00"
BFA,2015,"11,832,159,316.00"
BFA,2016,"12,833,363,045.00"
BFA,2017,"14,106,955,615.00"
BFA,2018,"15,890,066,221.00"
BFA,2019,"16,032,813,502.00"
BFA,2020,"17,725,010,531.00"
BFA,2021,"19,642,668,880.00"
BFA,2022,"18,820,064,798.00"
BGD,1960,"4,274,894,083.00"
BGD,1961,"4,817,580,375.00"
BGD,1962,"5,081,413,542.00"
BGD,1963,"5,319,458,563.00"
BGD,1964,"5,386,054,833.00"
BGD,1965,"5,906,636,792.00"
BGD,1966,"6,439,687,854.00"
BGD,1967,"7,253,575,688.00"
BGD,1968,"7,483,685,771.00"
BGD,1969,"8,471,006,438.00"
BGD,1970,"8,992,722,167.00"
BGD,1971,"8,751,843,188.00"
BGD,1972,"6,288,245,867.00"
BGD,1973,"8,086,725,729.00"
BGD,1974,"12,512,460,520.00"
BGD,1975,"19,448,348,073.00"
BGD,1976,"10,117,113,333.00"
BGD,1977,"9,651,149,302.00"
BGD,1978,"13,281,767,143.00"
BGD,1979,"15,565,480,322.00"
BGD,1980,"18,138,049,096.00"
BGD,1981,"20,249,694,002.00"
BGD,1982,"18,525,399,202.00"
BGD,1983,"17,609,048,822.00"
BGD,1984,"18,920,840,000.00"
BGD,1985,"22,278,423,077.00"
BGD,1986,"21,774,033,333.00"
BGD,1987,"24,298,032,258.00"
BGD,1988,"26,579,005,558.00"
BGD,1989,"28,781,715,189.00"
BGD,1990,"31,598,340,778.00"
BGD,1991,"30,957,483,950.00"
BGD,1992,"31,708,874,594.00"
BGD,1993,"33,166,519,418.00"
BGD,1994,"33,768,660,883.00"
BGD,1995,"37,939,748,769.00"
BGD,1996,"46,438,484,108.00"
BGD,1997,"48,244,309,133.00"
BGD,1998,"49,984,559,471.00"
BGD,1999,"51,270,569,884.00"
BGD,2000,"53,369,787,319.00"
BGD,2001,"53,991,289,844.00"
BGD,2002,"54,724,081,491.00"
BGD,2003,"60,158,929,188.00"
BGD,2004,"65,108,544,250.00"
BGD,2005,"69,442,943,089.00"
BGD,2006,"71,819,083,684.00"
BGD,2007,"79,611,888,213.00"
BGD,2008,"91,631,278,239.00"
BGD,2009,"102,000,000,000.00"
BGD,2010,"115,000,000,000.00"
BGD,2011,"129,000,000,000.00"
BGD,2012,"133,000,000,000.00"
BGD,2013,"150,000,000,000.00"
BGD,2014,"173,000,000,000.00"
BGD,2015,"195,000,000,000.00"
BGD,2016,"265,000,000,000.00"
BGD,2017,"294,000,000,000.00"
BGD,2018,"321,000,000,000.00"
BGD,2019,"351,000,000,000.00"
BGD,2020,"374,000,000,000.00"
BGD,2021,"416,000,000,000.00"
BGD,2022,"460,000,000,000.00"
BGR,1980,"19,839,230,769.00"
BGR,1981,"19,870,000,000.00"
BGR,1982,"19,342,000,000.00"
BGR,1983,"16,563,666,667.00"
BGR,1984,"17,594,944,444.00"
BGR,1985,"17,155,421,053.00"
BGR,1986,"20,249,294,118.00"
BGR,1987,"28,101,000,000.00"
BGR,1988,"22,555,941,176.00"
BGR,1989,"21,988,444,444.00"
BGR,1990,"20,632,090,909.00"
BGR,1991,"10,943,548,387.00"
BGR,1992,"10,350,515,464.00"
BGR,1993,"10,832,064,942.00"
BGR,1994,"9,697,416,974.00"
BGR,1995,"18,991,484,420.00"
BGR,1996,"12,294,964,838.00"
BGR,1997,"11,316,127,379.00"
BGR,1998,"15,031,055,047.00"
BGR,1999,"13,627,325,461.00"
BGR,2000,"13,245,990,274.00"
BGR,2001,"14,183,446,026.00"
BGR,2002,"16,403,043,850.00"
BGR,2003,"21,144,957,990.00"
BGR,2004,"26,157,743,369.00"
BGR,2005,"29,868,657,858.00"
BGR,2006,"34,380,536,496.00"
BGR,2007,"44,432,811,756.00"
BGR,2008,"54,480,684,188.00"
BGR,2009,"52,023,801,230.00"
BGR,2010,"50,760,929,303.00"
BGR,2011,"57,737,040,780.00"
BGR,2012,"54,288,135,059.00"
BGR,2013,"55,852,123,990.00"
BGR,2014,"57,157,782,910.00"
BGR,2015,"50,811,995,689.00"
BGR,2016,"53,964,253,212.00"
BGR,2017,"59,309,748,166.00"
BGR,2018,"66,370,132,238.00"
BGR,2019,"68,881,010,246.00"
BGR,2020,"70,368,758,395.00"
BGR,2021,"84,041,493,016.00"
BGR,2022,"90,346,169,915.00"
BHR,1980,"3,072,698,328.00"
BHR,1981,"3,467,819,149.00"
BHR,1982,"3,645,744,681.00"
BHR,1983,"3,735,106,383.00"
BHR,1984,"3,905,585,106.00"
BHR,1985,"3,651,861,702.00"
BHR,1986,"3,052,393,617.00"
BHR,1987,"3,392,021,011.00"
BHR,1988,"3,702,393,617.00"
BHR,1989,"3,863,563,830.00"
BHR,1990,"4,229,787,234.00"
BHR,1991,"4,616,223,404.00"
BHR,1992,"4,751,063,830.00"
BHR,1993,"5,200,265,957.00"
BHR,1994,"5,567,553,457.00"
BHR,1995,"5,849,467,819.00"
BHR,1996,"6,101,861,436.00"
BHR,1997,"6,349,202,394.00"
BHR,1998,"6,183,776,596.00"
BHR,1999,"6,621,010,372.00"
BHR,2000,"9,062,898,936.00"
BHR,2001,"8,976,196,809.00"
BHR,2002,"9,593,510,638.00"
BHR,2003,"11,074,813,830.00"
BHR,2004,"13,150,159,574.00"
BHR,2005,"15,968,723,404.00"
BHR,2006,"18,504,760,638.00"
BHR,2007,"21,730,000,000.00"
BHR,2008,"25,710,904,255.00"
BHR,2009,"22,938,218,085.00"
BHR,2010,"25,713,271,277.00"
BHR,2011,"28,776,595,745.00"
BHR,2012,"30,749,308,511.00"
BHR,2013,"32,539,468,085.00"
BHR,2014,"33,387,712,766.00"
BHR,2015,"31,050,638,298.00"
BHR,2016,"32,234,973,404.00"
BHR,2017,"35,473,776,596.00"
BHR,2018,"37,802,005,319.00"
BHR,2019,"38,653,318,085.00"
BHR,2020,"34,621,807,713.00"
BHR,2021,"39,288,670,213.00"
BHR,2022,"44,383,297,872.00"
BHS,1960,"169,803,921.60"
BHS,1961,"190,098,039.20"
BHS,1962,"212,254,902.00"
BHS,1963,"237,745,098.00"
BHS,1964,"266,666,666.70"
BHS,1965,"300,392,156.90"
BHS,1966,"340,000,000.00"
BHS,1967,"390,196,078.40"
BHS,1968,"444,901,960.80"
BHS,1969,"528,137,254.90"
BHS,1970,"538,423,153.70"
BHS,1971,"573,400,000.00"
BHS,1972,"590,900,000.00"
BHS,1973,"670,900,000.00"
BHS,1974,"632,400,000.00"
BHS,1975,"596,200,000.00"
BHS,1976,"642,100,000.00"
BHS,1977,"713,000,000.00"
BHS,1978,"832,400,000.00"
BHS,1979,"1,139,800,100.00"
BHS,1980,"1,335,300,000.00"
BHS,1981,"1,426,500,000.00"
BHS,1982,"1,578,300,000.00"
BHS,1983,"1,732,800,000.00"
BHS,1984,"2,041,100,000.00"
BHS,1985,"2,320,699,900.00"
BHS,1986,"2,472,500,000.00"
BHS,1987,"2,713,999,900.00"
BHS,1988,"2,817,900,000.00"
BHS,1989,"3,062,000,000.00"
BHS,1990,"3,166,000,000.00"
BHS,1991,"3,111,160,000.00"
BHS,1992,"3,109,000,000.00"
BHS,1993,"3,092,000,000.00"
BHS,1994,"3,259,000,000.00"
BHS,1995,"3,429,000,000.00"
BHS,1996,"3,609,000,000.00"
BHS,1997,"6,332,360,000.00"
BHS,1998,"6,833,220,000.00"
BHS,1999,"7,683,870,000.00"
BHS,2000,"8,076,470,000.00"
BHS,2001,"8,317,830,000.00"
BHS,2002,"8,881,160,000.00"
BHS,2003,"8,870,090,000.00"
BHS,2004,"9,055,290,000.00"
BHS,2005,"9,836,200,000.00"
BHS,2006,"10,167,250,000.00"
BHS,2007,"10,618,340,000.00"
BHS,2008,"10,526,000,000.00"
BHS,2009,"9,981,960,000.00"
BHS,2010,"10,095,760,000.00"
BHS,2011,"10,070,450,000.00"
BHS,2012,"10,720,400,000.00"
BHS,2013,"10,395,500,000.00"
BHS,2014,"10,974,800,000.00"
BHS,2015,"11,672,900,000.00"
BHS,2016,"11,750,800,000.00"
BHS,2017,"12,253,500,000.00"
BHS,2018,"12,653,600,000.00"
BHS,2019,"13,058,700,000.00"
BHS,2020,"9,754,600,000.00"
BHS,2021,"11,527,600,000.00"
BHS,2022,"12,897,400,000.00"
BIH,1994,"1,255,802,469.00"
BIH,1995,"1,866,572,954.00"
BIH,1996,"2,786,045,322.00"
BIH,1997,"3,671,909,673.00"
BIH,1998,"4,116,774,301.00"
BIH,1999,"4,686,256,363.00"
BIH,2000,"5,567,772,769.00"
BIH,2001,"5,800,615,466.00"
BIH,2002,"6,728,220,887.00"
BIH,2003,"8,498,894,359.00"
BIH,2004,"10,156,541,538.00"
BIH,2005,"11,222,796,337.00"
BIH,2006,"12,864,841,906.00"
BIH,2007,"15,778,734,264.00"
BIH,2008,"19,112,796,623.00"
BIH,2009,"17,613,949,091.00"
BIH,2010,"17,176,315,804.00"
BIH,2011,"18,644,233,537.00"
BIH,2012,"17,226,735,996.00"
BIH,2013,"18,179,108,531.00"
BIH,2014,"18,558,733,564.00"
BIH,2015,"16,404,348,871.00"
BIH,2016,"17,116,926,328.00"
BIH,2017,"18,326,373,366.00"
BIH,2018,"20,484,053,869.00"
BIH,2019,"20,482,608,755.00"
BIH,2020,"20,226,036,564.00"
BIH,2021,"23,649,568,277.00"
BIH,2022,"24,473,906,674.00"
BLR,1992,"9,200,000,000.00"
BLR,1993,"16,416,666,667.00"
BLR,1994,"14,952,100,840.00"
BLR,1995,"13,970,425,777.00"
BLR,1996,"14,756,846,154.00"
BLR,1997,"14,130,585,516.00"
BLR,1998,"15,221,352,699.00"
BLR,1999,"12,138,243,081.00"
BLR,2000,"12,736,780,455.00"
BLR,2001,"12,354,820,144.00"
BLR,2002,"14,594,900,945.00"
BLR,2003,"17,825,444,724.00"
BLR,2004,"23,141,566,293.00"
BLR,2005,"30,210,091,837.00"
BLR,2006,"36,961,894,281.00"
BLR,2007,"45,275,711,996.00"
BLR,2008,"60,752,106,347.00"
BLR,2009,"50,873,167,326.00"
BLR,2010,"57,231,904,543.00"
BLR,2011,"61,762,382,328.00"
BLR,2012,"65,685,890,439.00"
BLR,2013,"75,527,558,966.00"
BLR,2014,"78,812,805,039.00"
BLR,2015,"56,454,889,147.00"
BLR,2016,"47,723,545,321.00"
BLR,2017,"54,725,302,250.00"
BLR,2018,"60,031,173,808.00"
BLR,2019,"64,410,122,847.00"
BLR,2020,"61,371,755,326.00"
BLR,2021,"69,673,747,132.00"
BLR,2022,"72,793,457,588.00"
BLZ,1960,"28,072,478.07"
BLZ,1961,"29,964,999.97"
BLZ,1962,"31,857,591.86"
BLZ,1963,"33,750,113.75"
BLZ,1964,"36,194,586.19"
BLZ,1965,"40,110,040.11"
BLZ,1966,"44,450,044.45"
BLZ,1967,"47,431,255.75"
BLZ,1968,"44,999,910.00"
BLZ,1969,"47,399,905.20"
BLZ,1970,"53,339,893.32"
BLZ,1971,"59,074,687.20"
BLZ,1972,"65,998,069.38"
BLZ,1973,"78,214,767.83"
BLZ,1974,"103,160,450.40"
BLZ,1975,"118,194,026.30"
BLZ,1976,"97,094,227.23"
BLZ,1977,"117,650,000.00"
BLZ,1978,"136,300,000.00"
BLZ,1979,"151,800,000.00"
BLZ,1980,"197,938,222.40"
BLZ,1981,"196,089,854.70"
BLZ,1982,"182,206,327.00"
BLZ,1983,"192,103,186.00"
BLZ,1984,"214,381,949.00"
BLZ,1985,"212,643,742.70"
BLZ,1986,"231,638,320.50"
BLZ,1987,"281,082,558.60"
BLZ,1988,"320,093,360.30"
BLZ,1989,"369,133,890.70"
BLZ,1990,"545,686,365.50"
BLZ,1991,"594,975,697.00"
BLZ,1992,"693,625,168.20"
BLZ,1993,"750,018,765.30"
BLZ,1994,"769,649,509.50"
BLZ,1995,"816,491,620.20"
BLZ,1996,"848,205,276.90"
BLZ,1997,"870,861,115.20"
BLZ,1998,"926,550,756.00"
BLZ,1999,"996,906,468.70"
BLZ,2000,"1,134,756,761.00"
BLZ,2001,"1,168,127,974.00"
BLZ,2002,"1,240,059,540.00"
BLZ,2003,"1,303,381,861.00"
BLZ,2004,"1,394,273,991.00"
BLZ,2005,"1,468,145,956.00"
BLZ,2006,"1,584,207,353.00"
BLZ,2007,"1,699,214,299.00"
BLZ,2008,"1,731,921,564.00"
BLZ,2009,"1,681,473,348.00"
BLZ,2010,"1,739,070,295.00"
BLZ,2011,"1,818,831,938.00"
BLZ,2012,"1,899,503,250.00"
BLZ,2013,"2,021,757,434.00"
BLZ,2014,"2,125,125,606.00"
BLZ,2015,"2,194,709,309.00"
BLZ,2016,"2,240,593,543.00"
BLZ,2017,"2,266,664,817.00"
BLZ,2018,"2,292,787,336.00"
BLZ,2019,"2,386,792,476.00"
BLZ,2020,"2,047,727,810.00"
BLZ,2021,"2,424,575,179.00"
BLZ,2022,"2,830,507,576.00"
BMU,1960,"84,466,652.59"
BMU,1961,"89,249,985.13"
BMU,1962,"94,149,984.31"
BMU,1963,"96,366,650.61"
BMU,1964,"107,566,648.70"
BMU,1965,"114,339,050.30"
BMU,1966,"134,173,375.30"
BMU,1967,"155,102,980.10"
BMU,1968,"150,000,000.00"
BMU,1969,"164,900,000.00"
BMU,1970,"186,300,000.00"
BMU,1971,"211,100,000.00"
BMU,1972,"235,400,000.00"
BMU,1973,"269,500,000.00"
BMU,1974,"312,600,000.00"
BMU,1975,"345,000,000.00"
BMU,1976,"386,300,000.00"
BMU,1977,"447,000,000.00"
BMU,1978,"475,800,000.00"
BMU,1979,"517,200,000.00"
BMU,1980,"613,299,968.00"
BMU,1981,"739,100,032.00"
BMU,1982,"785,500,032.00"
BMU,1983,"889,400,000.00"
BMU,1984,"985,699,968.00"
BMU,1985,"1,039,500,032.00"
BMU,1986,"1,173,500,032.00"
BMU,1987,"1,296,499,968.00"
BMU,1988,"1,415,100,032.00"
BMU,1989,"1,501,500,032.00"
BMU,1990,"1,592,400,000.00"
BMU,1991,"1,634,900,000.00"
BMU,1992,"1,679,900,000.00"
BMU,1993,"1,820,359,900.00"
BMU,1994,"1,867,160,100.00"
BMU,1995,"2,030,750,000.00"
BMU,1996,"2,695,390,000.00"
BMU,1997,"2,932,827,000.00"
BMU,1998,"3,130,748,000.00"
BMU,1999,"3,324,433,000.00"
BMU,2000,"3,480,219,000.00"
BMU,2001,"3,680,483,000.00"
BMU,2002,"3,937,228,000.00"
BMU,2003,"4,186,525,000.00"
BMU,2004,"4,484,703,000.00"
BMU,2005,"4,868,136,000.00"
BMU,2006,"6,144,000,000.00"
BMU,2007,"6,767,000,000.00"
BMU,2008,"6,980,000,000.00"
BMU,2009,"6,656,000,000.00"
BMU,2010,"6,634,526,000.00"
BMU,2011,"6,312,691,000.00"
BMU,2012,"6,378,188,000.00"
BMU,2013,"6,465,756,000.00"
BMU,2014,"6,413,988,000.00"
BMU,2015,"6,654,541,000.00"
BMU,2016,"6,899,911,000.00"
BMU,2017,"7,142,316,000.00"
BMU,2018,"7,225,977,000.00"
BMU,2019,"7,423,465,000.00"
BMU,2020,"6,887,147,000.00"
BMU,2021,"7,127,200,000.00"
BMU,2022,"7,546,000,000.00"
BOL,1960,"373,250,000.00"
BOL,1961,"406,000,000.00"
BOL,1962,"443,916,666.70"
BOL,1963,"478,000,000.00"
BOL,1964,"538,583,333.30"
BOL,1965,"598,333,333.30"
BOL,1966,"662,500,000.00"
BOL,1967,"748,250,000.00"
BOL,1968,"849,333,333.30"
BOL,1969,"920,333,333.30"
BOL,1970,"1,006,833,333.00"
BOL,1971,"1,084,666,667.00"
BOL,1972,"1,286,153,846.00"
BOL,1973,"1,263,600,000.00"
BOL,1974,"2,101,300,000.00"
BOL,1975,"2,405,900,000.00"
BOL,1976,"2,733,350,000.00"
BOL,1977,"3,229,050,000.00"
BOL,1978,"3,760,100,000.00"
BOL,1979,"4,510,500,000.00"
BOL,1980,"4,450,368,037.00"
BOL,1981,"5,778,487,837.00"
BOL,1982,"5,600,385,568.00"
BOL,1983,"5,414,008,064.00"
BOL,1984,"6,169,304,492.00"
BOL,1985,"5,377,276,657.00"
BOL,1986,"3,959,383,520.00"
BOL,1987,"4,347,956,338.00"
BOL,1988,"4,597,611,710.00"
BOL,1989,"4,715,973,437.00"
BOL,1990,"4,867,582,598.00"
BOL,1991,"5,343,262,457.00"
BOL,1992,"5,643,868,749.00"
BOL,1993,"5,734,699,489.00"
BOL,1994,"5,981,222,859.00"
BOL,1995,"6,715,161,732.00"
BOL,1996,"7,396,949,126.00"
BOL,1997,"7,925,736,821.00"
BOL,1998,"8,497,494,652.00"
BOL,1999,"8,285,064,435.00"
BOL,2000,"8,397,855,485.00"
BOL,2001,"8,141,516,928.00"
BOL,2002,"7,905,485,146.00"
BOL,2003,"8,082,399,640.00"
BOL,2004,"8,773,451,752.00"
BOL,2005,"9,549,122,905.00"
BOL,2006,"11,451,844,902.00"
BOL,2007,"13,120,108,008.00"
BOL,2008,"16,674,276,286.00"
BOL,2009,"17,339,992,194.00"
BOL,2010,"19,649,723,722.00"
BOL,2011,"23,963,164,697.00"
BOL,2012,"27,084,497,482.00"
BOL,2013,"30,659,338,886.00"
BOL,2014,"32,996,188,017.00"
BOL,2015,"33,000,198,249.00"
BOL,2016,"33,941,126,194.00"
BOL,2017,"37,508,642,171.00"
BOL,2018,"40,287,647,931.00"
BOL,2019,"40,895,322,851.00"
BOL,2020,"36,629,843,806.00"
BOL,2021,"40,406,111,695.00"
BOL,2022,"44,008,282,878.00"
BRA,1989,"426,000,000,000.00"
BRA,1990,"462,000,000,000.00"
BRA,1991,"407,000,000,000.00"
BRA,1992,"391,000,000,000.00"
BRA,1993,"438,000,000,000.00"
BRA,1994,"546,000,000,000.00"
BRA,1995,"769,000,000,000.00"
BRA,1996,"850,000,000,000.00"
BRA,1997,"883,000,000,000.00"
BRA,1998,"864,000,000,000.00"
BRA,1999,"600,000,000,000.00"
BRA,2000,"655,000,000,000.00"
BRA,2001,"560,000,000,000.00"
BRA,2002,"510,000,000,000.00"
BRA,2003,"558,000,000,000.00"
BRA,2004,"669,000,000,000.00"
BRA,2005,"892,000,000,000.00"
BRA,2006,"1,110,000,000,000.00"
BRA,2007,"1,400,000,000,000.00"
BRA,2008,"1,700,000,000,000.00"
BRA,2009,"1,670,000,000,000.00"
BRA,2010,"2,210,000,000,000.00"
BRA,2011,"2,620,000,000,000.00"
BRA,2012,"2,470,000,000,000.00"
BRA,2013,"2,470,000,000,000.00"
BRA,2014,"2,460,000,000,000.00"
BRA,2015,"1,800,000,000,000.00"
BRA,2016,"1,800,000,000,000.00"
BRA,2017,"2,060,000,000,000.00"
BRA,2018,"1,920,000,000,000.00"
BRA,2019,"1,870,000,000,000.00"
BRA,2020,"1,480,000,000,000.00"
BRA,2021,"1,650,000,000,000.00"
BRA,2022,"1,920,000,000,000.00"
BRB,1974,"311,809,337.50"
BRB,1975,"402,178,605.00"
BRB,1976,"435,911,268.60"
BRB,1977,"495,097,667.90"
BRB,1978,"552,883,707.10"
BRB,1979,"670,362,452.10"
BRB,1980,"1,012,280,615.00"
BRB,1981,"1,114,204,743.00"
BRB,1982,"1,163,923,830.00"
BRB,1983,"1,236,016,507.00"
BRB,1984,"1,346,890,071.00"
BRB,1985,"1,409,536,121.00"
BRB,1986,"1,547,755,183.00"
BRB,1987,"1,704,370,308.00"
BRB,1988,"1,812,757,918.00"
BRB,1989,"2,006,165,167.00"
BRB,1990,"2,012,131,457.00"
BRB,1991,"2,020,583,702.00"
BRB,1992,"1,957,000,000.00"
BRB,1993,"2,063,342,117.00"
BRB,1994,"2,151,344,901.00"
BRB,1995,"2,216,974,096.00"
BRB,1996,"2,363,645,403.00"
BRB,1997,"2,498,384,130.00"
BRB,1998,"2,817,083,478.00"
BRB,1999,"2,951,822,205.00"
BRB,2000,"3,059,500,000.00"
BRB,2001,"3,054,500,000.00"
BRB,2002,"3,106,500,000.00"
BRB,2003,"3,209,500,000.00"
BRB,2004,"3,444,500,000.00"
BRB,2005,"3,819,500,000.00"
BRB,2006,"4,217,450,000.00"
BRB,2007,"4,674,000,000.00"
BRB,2008,"4,785,250,000.00"
BRB,2009,"4,465,500,000.00"
BRB,2010,"4,531,150,000.00"
BRB,2011,"4,656,400,000.00"
BRB,2012,"4,613,850,000.00"
BRB,2013,"4,685,550,000.00"
BRB,2014,"4,707,600,000.00"
BRB,2015,"4,734,000,000.00"
BRB,2016,"4,843,300,000.00"
BRB,2017,"4,992,300,000.00"
BRB,2018,"5,110,250,000.00"
BRB,2019,"5,341,100,000.00"
BRB,2020,"4,738,800,000.00"
BRB,2021,"4,923,100,000.00"
BRB,2022,"5,699,950,000.00"
BRN,1965,"114,039,500.60"
BRN,1966,"132,757,528.00"
BRN,1967,"139,029,537.20"
BRN,1968,"160,818,235.90"
BRN,1969,"161,210,236.40"
BRN,1970,"179,078,929.30"
BRN,1971,"197,525,767.80"
BRN,1972,"270,822,782.00"
BRN,1973,"433,095,526.70"
BRN,1974,"1,073,591,624.00"
BRN,1975,"1,168,304,306.00"
BRN,1976,"1,423,037,167.00"
BRN,1977,"1,732,721,161.00"
BRN,1978,"1,941,579,358.00"
BRN,1979,"2,803,834,158.00"
BRN,1980,"4,928,806,543.00"
BRN,1981,"4,366,230,383.00"
BRN,1982,"4,264,202,521.00"
BRN,1983,"3,844,632,167.00"
BRN,1984,"3,782,553,234.00"
BRN,1985,"3,523,532,486.00"
BRN,1986,"2,358,574,403.00"
BRN,1987,"2,754,485,672.00"
BRN,1988,"2,690,684,125.00"
BRN,1989,"2,985,532,273.00"
BRN,1990,"3,520,487,627.00"
BRN,1991,"3,701,774,189.00"
BRN,1992,"4,183,632,940.00"
BRN,1993,"4,105,729,021.00"
BRN,1994,"4,087,220,219.00"
BRN,1995,"4,734,103,536.00"
BRN,1996,"5,115,454,090.00"
BRN,1997,"5,197,311,972.00"
BRN,1998,"4,051,142,386.00"
BRN,1999,"4,600,116,699.00"
BRN,2000,"6,001,282,104.00"
BRN,2001,"5,601,018,684.00"
BRN,2002,"5,843,368,268.00"
BRN,2003,"6,557,397,070.00"
BRN,2004,"7,872,202,803.00"
BRN,2005,"9,531,420,028.00"
BRN,2006,"11,470,464,771.00"
BRN,2007,"12,247,677,994.00"
BRN,2008,"14,393,434,225.00"
BRN,2009,"10,732,595,016.00"
BRN,2010,"13,707,280,260.00"
BRN,2011,"18,525,128,526.00"
BRN,2012,"19,048,443,341.00"
BRN,2013,"18,094,321,617.00"
BRN,2014,"17,097,802,753.00"
BRN,2015,"12,930,291,488.00"
BRN,2016,"11,400,466,356.00"
BRN,2017,"12,128,183,904.00"
BRN,2018,"13,566,937,674.00"
BRN,2019,"13,469,235,365.00"
BRN,2020,"12,005,799,654.00"
BRN,2021,"14,006,496,617.00"
BRN,2022,"16,681,536,467.00"
BTN,1980,"128,669,200.90"
BTN,1981,"139,174,178.10"
BTN,1982,"141,439,317.40"
BTN,1983,"156,704,289.90"
BTN,1984,"160,423,494.00"
BTN,1985,"163,288,815.30"
BTN,1986,"191,218,115.50"
BTN,1987,"242,742,766.40"
BTN,1988,"272,298,066.50"
BTN,1989,"264,798,626.20"
BTN,1990,"287,765,007.10"
BTN,1991,"240,294,286.00"
BTN,1992,"240,233,531.20"
BTN,1993,"225,973,692.80"
BTN,1994,"258,954,708.00"
BTN,1995,"290,490,983.80"
BTN,1996,"303,408,345.60"
BTN,1997,"352,229,076.70"
BTN,1998,"363,458,380.90"
BTN,1999,"399,311,199.50"
BTN,2000,"424,448,931.00"
BTN,2001,"461,479,581.80"
BTN,2002,"520,846,133.50"
BTN,2003,"603,999,374.50"
BTN,2004,"682,577,068.50"
BTN,2005,"796,938,572.00"
BTN,2006,"874,989,741.10"
BTN,2007,"1,168,307,584.00"
BTN,2008,"1,227,809,270.00"
BTN,2009,"1,234,015,133.00"
BTN,2010,"1,547,990,912.00"
BTN,2011,"1,777,102,573.00"
BTN,2012,"1,781,280,182.00"
BTN,2013,"1,756,214,316.00"
BTN,2014,"1,907,090,376.00"
BTN,2015,"2,003,596,839.00"
BTN,2016,"2,158,971,711.00"
BTN,2017,"2,591,358,114.00"
BTN,2018,"2,583,335,724.00"
BTN,2019,"2,735,683,409.00"
BTN,2020,"2,457,604,043.00"
BTN,2021,"2,768,003,873.00"
BWA,1960,"30,411,413.66"
BWA,1961,"32,902,612.87"
BWA,1962,"35,644,956.64"
BWA,1963,"38,091,842.85"
BWA,1964,"41,616,347.79"
BWA,1965,"45,788,696.33"
BWA,1966,"51,465,655.39"
BWA,1967,"58,642,354.09"
BWA,1968,"66,248,441.42"
BWA,1969,"77,361,546.51"
BWA,1970,"96,243,233.66"
BWA,1971,"127,448,613.50"
BWA,1972,"164,460,915.00"
BWA,1973,"244,124,164.00"
BWA,1974,"306,044,207.50"
BWA,1975,"355,168,571.50"
BWA,1976,"372,025,093.00"
BWA,1977,"451,624,780.30"
BWA,1978,"590,407,374.40"
BWA,1979,"819,870,258.80"
BWA,1980,"1,060,889,704.00"
BWA,1981,"1,073,812,830.00"
BWA,1982,"1,014,945,696.00"
BWA,1983,"1,172,230,397.00"
BWA,1984,"1,240,822,167.00"
BWA,1985,"1,114,783,343.00"
BWA,1986,"1,392,602,164.00"
BWA,1987,"1,965,226,890.00"
BWA,1988,"2,644,554,159.00"
BWA,1989,"3,083,822,112.00"
BWA,1990,"3,790,636,324.00"
BWA,1991,"3,942,876,703.00"
BWA,1992,"4,146,464,587.00"
BWA,1993,"4,160,129,175.00"
BWA,1994,"4,259,259,604.00"
BWA,1995,"4,730,599,122.00"
BWA,1996,"4,847,757,218.00"
BWA,1997,"5,020,265,627.00"
BWA,1998,"4,790,481,509.00"
BWA,1999,"5,484,263,347.00"
BWA,2000,"5,788,329,609.00"
BWA,2001,"5,489,608,300.00"
BWA,2002,"5,438,863,983.00"
BWA,2003,"7,511,582,173.00"
BWA,2004,"8,957,467,707.00"
BWA,2005,"9,918,907,108.00"
BWA,2006,"9,919,158,482.00"
BWA,2007,"10,567,270,656.00"
BWA,2008,"10,730,829,116.00"
BWA,2009,"10,118,459,242.00"
BWA,2010,"12,637,273,429.00"
BWA,2011,"15,110,643,612.00"
BWA,2012,"13,907,464,500.00"
BWA,2013,"14,271,738,933.00"
BWA,2014,"15,470,088,501.00"
BWA,2015,"13,530,748,845.00"
BWA,2016,"15,082,636,723.00"
BWA,2017,"16,105,156,376.00"
BWA,2018,"17,031,943,186.00"
BWA,2019,"16,725,908,667.00"
BWA,2020,"14,960,291,541.00"
BWA,2021,"18,737,066,311.00"
BWA,2022,"20,355,541,963.00"
CAF,1960,"112,155,598.50"
CAF,1961,"123,134,583.50"
CAF,1962,"124,482,773.80"
CAF,1963,"129,379,123.80"
CAF,1964,"142,025,078.70"
CAF,1965,"150,574,795.40"
CAF,1966,"157,930,018.10"
CAF,1967,"163,820,513.60"
CAF,1968,"191,767,441.60"
CAF,1969,"188,039,210.10"
CAF,1970,"189,106,529.20"
CAF,1971,"201,450,799.80"
CAF,1972,"230,317,883.40"
CAF,1973,"271,183,082.00"
CAF,1974,"281,398,705.60"
CAF,1975,"378,660,016.30"
CAF,1976,"451,152,461.30"
CAF,1977,"507,298,147.50"
CAF,1978,"610,578,632.00"
CAF,1979,"700,764,747.80"
CAF,1980,"797,048,198.50"
CAF,1981,"694,803,622.90"
CAF,1982,"748,312,390.80"
CAF,1983,"658,679,332.70"
CAF,1984,"637,820,670.30"
CAF,1985,"864,849,836.30"
CAF,1986,"1,122,265,013.00"
CAF,1987,"1,200,991,978.00"
CAF,1988,"1,264,899,288.00"
CAF,1989,"1,233,930,281.00"
CAF,1990,"1,440,711,459.00"
